id_conversation,ingestion_date,ds_comentario,sent_predito_1,flag_negativo,flag_positivo,sent_predito_final
724513,2023-10-25 02:16:02.663,muita demora pra obter resposta ,0,0,0,0
732270,2023-10-25 02:16:02.663,não fui bem atendida ,1,0,0,1
726615,2023-10-25 02:16:02.663,eu espero que a próxima compra que eu fizer eu não passe esse transtorno de novo,1,0,0,1
730319,2023-10-25 02:16:02.663,"parabéns para a Keila,foi educada e bem mais precisa,desta vez me esclareceu o que eu estava em.duvida ,obrigada abençoada keila",2,0,0,2
731035,2023-10-25 02:16:02.663,"pratico e fácil , ",1,0,0,1
730639,2023-10-25 02:16:02.663,ruim,0,0,0,0
723958,2023-10-25 02:16:02.663,demora MT pra responder horrível ,0,0,0,0
731905,2023-10-25 02:16:02.663,Gostaria de um aumento de crédito.  Fora isso o atendimento foi um 10😄,0,0,0,0
720477,2023-10-25 02:16:02.663,atendimento perfect ,0,0,0,0
730407,2023-10-25 02:16:02.663,esclareceu minhas dúvida ,2,0,0,2
731941,2023-10-25 02:16:02.663,muito rápido pra responder ,0,0,0,0
730272,2023-10-25 02:16:02.663,exelente ,1,0,0,1
711412,2023-10-25 02:16:02.663,vou seguir os passos conforme orientado. mas só vou avaliar como resolvido quando conseguir o estorno da compra ,0,0,0,0
731473,2023-10-25 02:16:02.663,muito bom e rápido 😃,2,0,0,2
720928,2023-10-25 02:16:02.663,muito bom,2,0,0,2
723564,2023-10-25 02:16:02.663,vcs si recuso a recebe  1 deposto de 1100  depôs eu fiz 2 de 650 e vcs recuso e agora estão mandando mensagem falando q meu nome tá no Serasa esto com comprovante  q vcs recuso sert,0,0,0,0
721978,2023-10-25 02:16:02.663,não resolve nada ,0,0,0,0
707651,2023-10-25 02:16:02.663,Demora muito a responder a pessoa. Nem sempre dá pra ficar esperando vocês responderem.,0,0,0,0
654324,2023-10-25 02:16:02.663,não estou conseguindo usar o cartão virtual,1,0,0,1
731129,2023-10-25 02:16:02.663,bom atendimento ,2,0,0,2
723427,2023-10-25 02:16:02.663,não resolveu problema !!! ,1,0,0,1
720255,2023-10-25 02:16:02.663,"efeciente, pena que seja demorado para darem uma resposta.",0,0,0,0
727277,2023-10-25 02:16:02.663,.,1,0,0,1
504666,2023-10-25 02:16:02.663,pessimo porq ja e a terceira vez que falo e nao e resolvido,0,0,0,0
731162,2023-10-25 02:16:02.663,mediano ,1,0,0,1
731045,2023-10-25 02:16:02.663,queria almento de crédito mais vir que não vai da para vocês liberar então fiquei triste ,0,0,0,0
731216,2023-10-25 02:16:02.663,excelente o atendimento ,2,0,0,2
718139,2023-10-25 02:16:02.663,não resolveu nada,0,0,0,0
480644,2023-10-03 02:16:33.376,quero falar sobre almento de pagamento de boleto ,1,0,0,1
480691,2023-10-03 02:16:33.376,bom,2,0,0,2
471254,2023-10-03 02:16:33.376,péssimo atendimento. os atendentes só entram na conversa horas após. e você não resolve seu problema ,0,0,0,0
417624,2023-10-03 02:16:33.376,Bom ,2,0,0,2
480713,2023-10-03 02:16:33.376,otimo,1,0,0,1
480730,2023-10-03 02:16:33.376,Atendimento automático muito bom,2,0,0,2
480738,2023-10-03 02:16:33.376,ótimo ,2,0,1,2
480421,2023-10-03 02:16:33.376,Não resolveu meu problema ,1,0,0,1
476351,2023-10-03 02:16:33.376,demorou muito ,2,0,0,2
421780,2023-09-29 16:47:45.401,demora pra responder,0,0,0,0
443863,2023-09-29 16:47:45.401,obrigado pelo atendimento bom,2,0,0,2
326325,2023-09-29 16:47:45.401,"Estou tentando atendimento, para efetuar o  pagamento do meu cartão, pois o aplicativo não funciona, preciso trocar o telefone de contato do aplicativo. E não consigo. ",0,0,0,0
444220,2023-09-29 16:47:45.401,"excelente atendimento, parabéns ",0,0,0,0
444541,2023-09-29 16:47:45.401,ótimo ,2,0,1,2
444503,2023-09-29 16:47:45.401,"atenciosa, e me ajudou bastante a minha dúvida.",1,0,0,1
444487,2023-09-29 16:47:45.401,"atendimento super rapido, obrigado",2,0,0,2
440575,2023-09-29 16:47:45.401,"muito prestativos, adorei o atendimento.",2,0,0,2
444566,2023-09-29 16:47:45.401,quero fala com.a atendente,1,0,0,1
444477,2023-09-29 16:47:45.401,o seu atendimento foi excelente muito obrigado que Deus fé abençoe ,2,0,0,2
442699,2023-09-29 16:47:45.401,mais ou menos ,1,0,0,1
445880,2023-09-29 16:47:45.401,muito bom ,2,0,0,2
445776,2023-09-29 16:47:45.401,ótimo atendimento ,0,0,1,0
627092,2023-10-17 02:16:59.879,Atendimento Excelente,2,0,0,2
634084,2023-10-17 02:16:59.879,"quero conversar com o suporte, Meu amigo fez o cartão ontem e o limite dele foi de R$3.000,00 o meu foi apenas R$1.100,00",1,0,0,1
634124,2023-10-17 02:16:59.879,.,1,0,0,1
634385,2023-10-17 02:16:59.879,muito bom e muito rápido o atendimento,2,0,0,2
634359,2023-10-17 02:16:59.879,"top,só está situação  que apareceu meu cartão  bloqueado  por falta de pagamento",1,0,0,1
633329,2023-10-17 02:16:59.879,"demorou ,eu que achei a opção que procurava",1,0,0,1
634422,2023-10-17 02:16:59.879,bom atendimento ,2,0,0,2
505157,2023-10-17 02:16:59.879,Obrigado ,2,0,0,2
634408,2023-10-17 02:16:59.879,como sempre o will sendo o melhor!,1,0,0,1
626053,2023-10-17 02:16:59.879,manda mensagem demorar mais de uma hora pra responder ,0,0,0,0
631958,2023-10-17 02:16:59.879,Vcs demoram de mais pra responder ,0,0,0,0
607894,2023-10-17 02:16:59.879,obrigado ,2,0,0,2
376349,2023-09-29 16:47:45.401,horrível ,0,0,0,0
282557,2023-09-29 16:47:45.401,quero falar novamente ,1,0,0,1
538650,2023-10-08 03:00:18.418,muito bom ,2,0,0,2
528299,2023-10-08 03:00:18.418,"sim nao reconheço essa compra ,como que vamos fazer para resolver isso to tentando tem mo tempo a conversa sempre finaliza antes de resolver o assunto ",0,0,0,0
538565,2023-10-08 03:00:18.418,top,1,0,0,1
525757,2023-10-08 03:00:18.418,obrigada ,2,0,0,2
538730,2023-10-08 03:00:18.418,"super tudo rápido , amando ",1,0,0,1
538745,2023-10-08 03:00:18.418,😀👍,1,0,0,1
401540,2023-09-29 16:47:45.401,gostei do atendimento ,0,0,0,0
683503,2023-10-20 02:19:43.988,atendimento maravilhoso ,0,0,0,0
670143,2023-10-20 02:19:43.988,RESOLVEM O MEU PROBLEMA ,1,0,0,1
549082,2023-10-20 02:19:43.988,"Ótimo atendimento, parabéns!",0,0,0,0
667698,2023-10-20 02:19:43.988,eu não consegui resolver o meu problema!!,0,0,0,0
521758,2023-10-07 02:56:53.580,continuo sem ter acesso ao meu app,0,0,0,0
515473,2023-10-07 02:56:53.580,ótimo ,2,0,1,2
521742,2023-10-07 02:56:53.580,muito educado ,2,0,0,2
521792,2023-10-07 02:56:53.580,bom atendimento 😍,2,0,0,2
520150,2023-10-07 02:56:53.580,demora muito e quando me responderam n chegou nenhuma notificação ,0,0,0,0
522141,2023-10-07 02:56:53.580,atendimento rápido 🤝,0,0,0,0
522140,2023-10-07 02:56:53.580,O problema não foi resolvido pois terei que esperar para ver se o Pix irá cair na conta... Mas fora isso o atendimento foi super simples e rápido.,0,0,0,0
522056,2023-10-07 02:56:53.580,atendem super rapido e esclarecem bastante as duvidasb,1,0,0,1
522074,2023-10-07 02:56:53.580,"foi enviado por mim da conta nubank 450 reais as 23:59 pra conta Will e até agora nada de dinheiro.. e agora, cadê esse dinheiro. tenho comprovante ",0,0,0,0
655507,2023-10-20 02:19:43.988,"Estou muito insatisfeita com o atendimento, muito demorado, e n resolveram meu problema, estou com a conta em atraso, mesmo, já tudo sido paga há dias. ",0,0,0,0
670340,2023-10-20 02:19:43.988,agradeço pela atenção e ajuda ,2,0,0,2
670259,2023-10-20 02:19:43.988,"A atendente foi educada, mas muito limitada à resolução do problema apresentado por mim",1,0,0,1
664257,2023-10-20 02:19:43.988,atendimento ótimo ,0,0,1,0
646064,2023-10-20 02:19:43.988,"Não meu assunto não foi resolvido, eu não estou conseguindo entrar no aplicativo por favor me ajudem ",2,0,0,2
401574,2023-10-09 02:16:27.278,muito bom o atendimento ,2,0,0,2
619592,2023-10-16 02:16:24.366,obrigado pela atenção. ,2,0,0,2
619643,2023-10-16 02:16:24.366,simplesmente satisfeita ,0,0,0,0
607263,2023-10-16 02:16:24.366,atendimento péssimo ,0,0,0,0
614203,2023-10-16 02:16:24.366,𝐴𝑡𝑒𝑛𝑑𝑖𝑚𝑒𝑛𝑡𝑜 𝑑𝑒𝑚𝑜𝑟𝑎𝑑𝑜 𝑒 𝑠𝑒𝑚 𝑟𝑒𝑠𝑜𝑙𝑢𝑐̧𝑎̃𝑜,1,0,0,1
672146,2023-10-21 02:50:09.875,fiquei esperando mais de 25 minutos com a tela aberta e nao me responderam dai quando volto falam q o atendimento foi encerrado vcs sao uma farsa  e nao resolvem nada ,0,0,0,0
688848,2023-10-21 02:50:09.875,"atendimento não deixou muito claro, mas vou esperar o prazo pedido até o final do dia pra ver oque acontece!",0,0,0,0
689588,2023-10-21 02:50:09.875,"O meu problema não foi resolvido por completo, foi diversos fatores e o mesmo só abriu chamado para fatura.
O que mais quero era poder retirar o meu saldo da conta no entanto não foi feito.",1,0,0,1
672315,2023-10-21 02:50:09.875,muita demora ate perdi o chat,0,0,0,0
682827,2023-10-21 02:50:09.875,Não tive atendimento aguardei mais de 1 hora. péssimo atendimento ,0,0,0,0
688843,2023-10-21 02:50:09.875,Atendimento perfeito!❤️,0,0,0,0
677811,2023-10-21 02:50:09.875,foi bem  esclarecido obrigado  pela atenção ,2,0,0,2
690193,2023-10-21 02:50:09.875,preciso adiantar o pagamento do próximo mês para pode usar o pox com o limite do cartao,1,0,0,1
679389,2023-10-21 02:50:09.875,o atendimento foi ótimo fiquei muito satisfeita com o atendimento do Helo 😍 parabéns a equipe da Will💞,2,0,1,2
690274,2023-10-21 02:50:09.875,bom,2,0,0,2
683019,2023-10-21 02:50:09.875,o serviço uma bosta ,1,0,0,1
697929,2023-10-21 02:50:09.875,excelente ,2,0,0,2
698113,2023-10-21 02:50:09.875,só queria mandar pix,1,0,0,1
654970,2023-10-21 02:50:09.875,"Não está chegando o código no e-mail para eu poder alterar a senha nova 🥺, vai vim muitos juros pra mim 🥺",0,0,0,0
664380,2023-10-21 02:50:09.875,não ,0,0,0,0
698273,2023-10-21 02:50:09.875,atendimento ótimo parabéns ,0,0,1,0
478795,2023-10-04 03:03:47.945,nao resolveu meu problema,1,0,0,1
713713,2023-10-23 02:17:43.242,PARABÉNS PARA BRUNA PELO SEU ATENDIMENTO CONTINUE A SIM OBRIGADO PELA ATENÇÃO ATÉ MAIS 😍🥰,2,0,0,2
713835,2023-10-23 02:17:43.242,"Uma excelente profissional, muito simpática e gentil. Nota 1000000...",2,0,0,2
674016,2023-10-23 02:17:43.242,preciso de uma solução ,1,0,0,1
711800,2023-10-23 02:17:43.242,"fui bem atendido, parabéns Will",1,0,0,1
711842,2023-10-23 02:17:43.242,ótimo atendimento ,0,0,1,0
486280,2023-10-06 02:17:25.716,demora muito pra atender,0,0,0,0
508172,2023-10-06 02:17:25.716,rápido e preciso.exelente atendimento ,0,0,0,0
507270,2023-10-06 02:17:25.716,quero que resolva  meu problema ,1,0,0,1
508365,2023-10-06 02:17:25.716,"difícil esse cartão heim desde junho que luto pra recuperar no meu endereço e nada,só diz que endereço não encontrado tudo mentira nem na minha casa a transportadora vem 😝😡😠",0,0,0,0
486237,2023-10-04 03:03:47.945,Esse Banco é Top10,1,0,0,1
267579,2023-10-04 03:03:47.945,cancela compra que eu não fiz ,0,0,0,0
489519,2023-10-04 03:03:47.945,não foi retirado minha dúvida ,1,0,0,1
492723,2023-10-04 03:03:47.945,encerrou antes de resolver ,0,0,0,0
492451,2023-10-04 03:03:47.945,Um Ótimo atendimento 👏🏻👏🏻👏🏻,0,0,0,0
492704,2023-10-04 03:03:47.945,"o atendimento foi rápido, esclareceu perfeitamente a minha dúvida! continuem com o atendimento rápido assim ! obrigada.",0,0,0,0
655410,2023-10-19 02:17:06.347,rápido fácil e com muita cortesia ,1,0,0,1
623106,2023-10-17 02:16:59.879,Atendimento bom! só precisa ser mais rápidos para dar retorno pois demora muito. enfim Obrigada ,2,0,0,2
624632,2023-10-17 02:16:59.879,"excelente atendimento, parabéns!",0,0,0,0
622668,2023-10-17 02:16:59.879,muita demora no atendimento. atendimento encerrado sem reaolver meu problema ,0,0,0,0
608732,2023-10-17 02:16:59.879,Péssimo o atendimento de vcs ,0,0,0,0
703793,2023-10-23 02:17:43.242,não resolvi,1,0,0,1
703352,2023-10-22 02:58:12.210,❤️❤️,1,0,0,1
690398,2023-10-22 02:58:12.210,"eu fico online o dia todo, voces enviam mensagem horas depois e nunca consugo resolver meu pronelma ",0,0,0,0
701682,2023-10-22 02:58:12.210,pessimo demora muito,0,0,0,0
698168,2023-10-22 02:58:12.210,uma merda. é tortura ser atendida aqui,0,0,0,0
586777,2023-10-22 02:58:12.210,Me deixaram esperando por vários minutos e não tiraram minha dúvida ,0,0,0,0
684116,2023-10-22 02:58:12.210,consegui falar com ninguém ,0,0,0,0
702985,2023-10-22 02:58:12.210,excelente atendimento ❤️,2,0,0,2
703227,2023-10-22 02:58:12.210,excelente ,2,0,0,2
508732,2023-10-22 02:58:12.210,não conseguir resolver meu problema ,1,0,0,1
703275,2023-10-22 02:58:12.210,atendimento muito bom,2,0,0,2
360399,2023-09-29 16:47:45.401,"eu so quero o numero do telefone no qual eu fiz o pix, que o comprovante aqui no meu aplicativo nao mostra, e so o que eu quero",0,0,0,0
354821,2023-09-29 16:47:45.401,Muito obrigado por mi ajudar,2,0,0,2
362527,2023-09-29 16:47:45.401,me ajudou🫶,0,0,0,0
529926,2023-10-08 03:00:18.418,Atendimento muito ruim não resolvem o problema ainda demora to fora vou cancelar essa conta pra não passar raiva 😡😡😡😡😡,0,0,0,0
523434,2023-10-08 03:00:18.418,otimo atendimento ,0,0,0,0
531538,2023-10-08 03:00:18.418,"falta mais agilidade no atendimento, respostas mais rapidas",0,0,0,0
525817,2023-10-08 03:00:18.418,"Muito bom o atendimento, parabéns a todos, só teve um pequeno atraso , mas foi maravilhoso o atendimento",2,0,0,2
536071,2023-10-08 03:00:18.418,Obrigada pela ajuda ,2,0,0,2
535924,2023-10-08 03:00:18.418,fico feliz ,1,0,0,1
541036,2023-10-08 03:00:18.418,"gostaria então manter ele guardado pra emergência, ótimo atendimento ",1,0,1,2
541053,2023-10-08 03:00:18.418,muito bom ,2,0,0,2
531172,2023-10-08 03:00:18.418,"e isso que eu to falando pra vocês,não era pra ter essa multa ja que a culpa do atraso foi de vocês ",0,0,0,0
460862,2023-10-02 02:56:42.543,"Atendimento otimo, solucionou meu problema",0,0,0,0
631643,2023-10-17 02:16:59.879,Exelente ,1,0,0,1
636000,2023-10-17 02:16:59.879,queria versão crédito kkk,1,0,0,1
636031,2023-10-17 02:16:59.879,excelente ,2,0,0,2
374246,2023-10-17 02:16:59.879,descaso total com o cliente pois vocês não estão nem um pouco preocupado em resolver ,0,0,0,0
635868,2023-10-17 02:16:59.879,"Fui muito mal atendida, a atendente não teve empatia!! Fiz uma pergunta e a mesma foi rude e ja perguntou se eu desejava algo mais para poder encerrar o atendimento! Que isso ? apenas queria resolver o meu problema!!!!",0,0,0,0
601904,2023-10-17 02:16:59.879,Infelizmente não foram solicitos com meu questionamento ,1,0,0,1
636094,2023-10-17 02:16:59.879,atendimento rápido e de qualidade excelente!!,0,0,0,0
504722,2023-10-06 02:17:25.716,ótimo atendimento ,0,0,1,0
687079,2023-10-21 02:50:09.875,atendimento excelente.,2,0,0,2
687081,2023-10-21 02:50:09.875,espero q resolva ,1,0,0,1
687084,2023-10-21 02:50:09.875,muitas das vezes não consigo resolver só com essas informações de ir no app fazer.,0,0,0,0
680208,2023-10-21 02:50:09.875,preciso resolver ,0,0,0,0
672720,2023-10-21 02:50:09.875,"mais de 5 horas tentando entrar em contato , esperando e meu problema não foi resolvido ",0,0,0,0
684007,2023-10-21 02:50:09.875,"péssimo atendimento, vc fica horas e horas esperando atendimento aí eles respondem numa hora totalmente aleatória e te dão 30min pra responder ",0,0,0,0
670624,2023-10-21 02:50:09.875,"infelizmente péssimo contato, não respondem no tempo hábil, e por se tratar de uma fintech teriam sim que resolver o problema do cliente.",0,0,0,0
686887,2023-10-21 02:50:09.875,eu tenho limite e não posso usar pra fazer pix no crédito 🤧,1,0,0,1
676535,2023-10-21 02:50:09.875,Muito bom atendimento. ,2,0,0,2
670687,2023-10-21 02:50:09.875,Muito bom ,2,0,0,2
663426,2023-10-21 02:50:09.875,ótimo atendimento. parabéns 👏👏,0,0,1,0
686852,2023-10-21 02:50:09.875,muito bom,2,0,0,2
554864,2023-10-21 02:50:09.875,Um lixo ,2,0,0,2
428164,2023-09-29 16:47:45.401,obtive a informação  muito rápido  e esclarecedora,0,0,0,0
317754,2023-09-29 16:47:45.401,Respondem de madrugada e prazo de 30min pra resposta. Impossível resolver algo,0,0,0,0
469921,2023-10-03 02:16:33.376,nunca mais indico,0,0,0,0
453526,2023-10-03 02:16:33.376,Foi bom ,2,0,0,2
469770,2023-10-03 02:16:33.376,atendimento espetacular da atendente Stefane.,0,0,0,0
469812,2023-10-03 02:16:33.376,lucas foi muito paciente em me explicar o ocorrido. Obrigada!,2,0,0,2
365965,2023-09-29 16:47:45.401,ótimo ,2,0,1,2
361704,2023-09-29 16:47:45.401,"pior atendimento de cartão de crédito do mundo, nota Zero pro atendimento de vcs, e pra o cartão Will 😤😡",0,0,0,0
535101,2023-10-08 03:00:18.418,atendimento péssimo não resolveu meu problema.,0,0,0,0
519931,2023-10-08 03:00:18.418,Não recebi notificação do retorno no chat,2,0,0,2
535054,2023-10-08 03:00:18.418,gostei muito do atendimento obg pela atenção ,2,0,0,2
535056,2023-10-08 03:00:18.418,"atendente esclareceu todas as minhas dúvidas, com certeza um ótimo atendimento ",2,0,1,2
527137,2023-10-08 03:00:18.418,o atendimento demora muito pra acontecer ,0,0,0,0
535015,2023-10-08 03:00:18.418,amei meu atendimento ,0,0,0,0
535269,2023-10-08 03:00:18.418,"coloquem as opções de possíveis erros em poucas mensagens, agiliza muita coisa. por mais tudo otimo",1,0,0,1
674174,2023-10-20 02:19:43.988,excelente atendimento! 😍😍,2,0,0,2
654039,2023-10-20 02:19:43.988,queria aumentar meu crédito mas não é possível ,1,0,0,1
682512,2023-10-20 02:19:43.988,atendimento excelente ,2,0,0,2
682730,2023-10-20 02:19:43.988,atendente top ,1,0,0,1
683087,2023-10-20 02:19:43.988,otimo ,1,0,0,1
671295,2023-10-20 02:19:43.988,péssimo atendimento esperei 6 hrs pra alguém me responde horrível ,0,0,0,0
682712,2023-10-20 02:19:43.988,A atendente é ótima. super educada,1,0,0,1
675120,2023-10-20 02:19:43.988,"entrei em contato as 12hs e SP fui atendida as 18hs. o atendente foi muito atencioso,espero que resolva minha solicitação.",0,0,0,0
671673,2023-10-20 02:19:43.988,péssimo demora muito atender ,0,0,0,0
682794,2023-10-20 02:19:43.988,agilidade ,1,0,0,1
682391,2023-10-20 02:19:43.988,amei o atendimento maravilhoso ,0,0,0,0
286823,2023-09-29 16:47:45.401,não consegui acessar minha conta e ela ja tinha finalizado meu atendimento,0,0,0,0
288373,2023-09-29 16:47:45.401,ótimo ,2,0,1,2
271398,2023-09-29 16:47:45.401,"atendimento um pouco demorado a espera, mas por enquanto resolvido o problema ",1,0,0,1
338122,2023-09-29 16:47:45.401,"Olá, tudo bem? recebi uma notificação de uma compra não autorizada. Gostaria de saber onde essa compra foi realizada, pois não fui eu",0,0,0,0
331567,2023-09-29 16:47:45.401,vcs demoram responder 😠,0,0,0,0
338193,2023-09-29 16:47:45.401,ótimo obrigada ,2,0,1,2
469436,2023-10-03 02:16:33.376,até agora não foi nada resolvido ,2,0,0,2
409244,2023-10-03 02:16:33.376,eu entrei em acordo não mim deram né uma resposta ,0,0,0,0
471028,2023-10-03 02:16:33.376,muito bom o atendimento ,2,0,0,2
278688,2023-09-29 16:47:45.401,demorou demais ,0,0,0,0
284620,2023-09-29 16:47:45.401,parabéns ,1,0,0,1
276336,2023-09-29 16:47:45.401,não sei como faço para logar com o cadastro criado  da promoção passada .??,1,0,0,1
480082,2023-10-04 03:03:47.945,"muita demora para responder, estou a dias tentando resolver meu problema e ainda não consegui",0,0,0,0
447487,2023-10-15 02:54:17.975,Péssimo atendimento.,0,0,0,0
613960,2023-10-15 02:54:17.975,Pior atendimento,0,0,0,0
600428,2023-10-15 02:54:17.975,aguardando finalizar ,1,0,0,1
613813,2023-10-15 02:54:17.975,gostei muito do atendimento da Adriana muito obrigada ,2,0,0,2
588633,2023-10-15 02:54:17.975,"demora em responder, muito difícil de resolver por esse canal ",0,0,0,0
612851,2023-10-15 02:54:17.975,não fui nem atendida. péssimo.,0,0,0,0
612186,2023-10-15 02:54:17.975,Perfeiro,1,0,0,1
601446,2023-10-15 02:54:17.975,demora demais de responder.,0,0,0,0
614121,2023-10-15 02:54:17.975,ótimo ,2,0,1,2
606577,2023-10-15 02:54:17.975,não pedi pra bloquear meu cartão quero saber onde foi o saque feito no meu nome essas duas vezes,1,0,0,1
614171,2023-10-15 02:54:17.975,estou a tempos usando esse cartao e o limite nunca aumenta. ,1,0,0,1
602341,2023-10-15 02:54:17.975,"NÃO RESOLVE NADA, FICA PASSANDO UM PARA O OUTRO.",0,0,0,0
610197,2023-10-15 02:54:17.975,muito ruim ,2,0,0,2
364920,2023-09-29 16:47:45.401,atendimento super tranquilo e rápido parabéns ,0,0,0,0
365109,2023-09-29 16:47:45.401,Estou com a fatura paga e consta em aberto,0,0,0,0
426447,2023-10-08 03:00:18.418,"bom, nao resolveu pois irei pagar a última agora tambem ",0,0,0,0
539423,2023-10-08 03:00:18.418,até agora TD bem mas não aumenta o limite do cartão já tem 3 meses e nada de aumento do limite tou sentido falta de confiança  mim.,1,0,0,1
349837,2023-09-29 16:47:45.401,"tem como melhorar, ser mais rápido o atendimento ",0,0,0,0
357821,2023-09-29 16:47:45.401,demora para responder nunca consigo resolver ,0,0,0,0
361473,2023-09-29 16:47:45.401,não resolveu meu problema ,1,0,0,1
275968,2023-09-29 16:47:45.401,quero meu piiiiix,1,0,0,1
610146,2023-10-14 02:52:06.895,tudo certo ,1,0,0,1
610216,2023-10-14 02:52:06.895,nao aumentou meu limite ,1,0,0,1
587157,2023-10-14 02:52:06.895,"ótimo,deixou tudo esclarecido,obrigada ",2,0,1,2
610238,2023-10-14 02:52:06.895,ótimo e rápido ,1,0,1,2
602749,2023-10-14 02:52:06.895,"espera longa, mais de duas horas ",0,0,0,0
610220,2023-10-14 02:52:06.895,atendimento muito bom ,2,0,0,2
604190,2023-10-14 02:52:06.895,Muito bem atendida,2,0,0,2
709205,2023-10-23 02:17:43.242,Ótimo atendimento ,0,0,0,0
709270,2023-10-23 02:17:43.242,top muito obgd ,2,0,0,2
709151,2023-10-23 02:17:43.242,"Amei a forma que fui atendido, atendente muito simpática!",2,0,0,2
709197,2023-10-23 02:17:43.242,Ótimo atendimento! ,0,0,0,0
262395,2023-09-29 16:47:45.401,atendimento bom,2,0,0,2
262533,2023-09-29 16:47:45.401,ótimo ,2,0,1,2
262357,2023-09-29 16:47:45.401,muito bom,2,0,0,2
262556,2023-09-29 16:47:45.401,horrivel ,1,0,0,1
494691,2023-10-06 02:17:25.716,muita demora,0,0,0,0
506634,2023-10-06 02:17:25.716,super atenciosa ,1,0,0,1
505679,2023-10-06 02:17:25.716,Atendimento horrível ninguém consegue resolver o simples problema eu só queria mudar a senha para pegar o meu dinheiro e não mexer mais com essa bosta de aplicativo que não vale nada me arrependo muito de ter colocado o dinheiro nessa porcaria. Como que eu vou alterar o número para receber o código se não tem essa opção já até tentei mas não tem como fazer isso,0,0,0,0
498966,2023-10-06 02:17:25.716,preciso de ajuda e vocês não estão resolvendo meu problema nem me respondendo,0,0,0,0
507423,2023-10-06 02:17:25.716,atendimento excelente ,2,0,0,2
459644,2023-10-06 02:17:25.716,horrível ,0,0,0,0
540136,2023-10-15 02:54:17.975,eu quero bloquear a conta ,1,0,0,1
612349,2023-10-15 02:54:17.975,"demoraram para me atender, só consegui pagar no pvc depois de um dia, espero que mês que vem não fique assim.ir ",0,0,0,0
614395,2023-10-15 02:54:17.975,"Bom o atendimento é eselente, mas demora um pouco pra vcs responderem deveria ser mais rápido talvez seja o sistema q demora i também tem muita gente precisando d ajuda também ",0,0,0,0
577486,2023-10-15 02:54:17.975,muito demorado deixa o cliente muito tempo sem um posicionamento ,2,0,0,2
736078,2023-10-25 02:16:02.663,"o cartão deveria passar aproximação, pós quando estou viajando é por exemplo, vou passar em um pedágio, a aproximação desenrola bastante, aí a gente acaba que não usando o cartão Wil por conta disso, por ter cartões mais ágio, obrigado.",0,0,0,0
724076,2023-10-25 02:16:02.663,"Eu fiquei 9 Horas aguardando um atendimento vir me atender. Vocês são um ótimo banco, porém são péssimos no atendimento com cliente ",0,0,1,0
739412,2023-10-25 02:16:02.663,muito bom ,2,0,0,2
725992,2023-10-25 02:16:02.663,o atendimento demora muito!,0,0,0,0
726592,2023-10-25 02:16:02.663,meu problema ainda não foi resolvido ,2,0,0,2
739993,2023-10-25 02:16:02.663,😍,1,0,0,1
738307,2023-10-25 02:16:02.663,"vc tenta explicar uma coisa ,e o atendente entende outra,tinha q ter opção de voz",1,0,0,1
727372,2023-10-25 02:16:02.663,Wallace me atendeu muito bem e resolveu o problema.,2,0,0,2
721225,2023-10-25 02:16:02.663,N resolve nada vcs ,0,0,0,0
737583,2023-10-25 02:16:02.663,Atendimento bom,2,0,0,2
737258,2023-10-25 02:16:02.663,ótimo atendimento. Atendente muitooooooo proveitoso.ameiiiii,0,0,1,0
737148,2023-10-25 02:16:02.663,vcs são maravilhosos ,0,0,0,0
736950,2023-10-25 02:16:02.663,"Quero deixar registrada a reclamação pela mora para realizar um procedimento tão simples. Fiz o cancelamento há quase três meses e o valor nunca foi extornado, o que julgo ser inadmissível, pois o tempo transcorrido foi suficiente para que tal tivesse ocorrido sem burocracia alguma. A instituição tem n's vantagens, mas quando se trata de resolver alguns porblemas como esse peca exageradamente! ",1,0,0,1
740895,2023-10-25 02:16:02.663,precisam aprender o cliente com mais agilidade. Percebi que dependendo do assunto o time responsável não retorna o contato.,0,0,0,0
725667,2023-10-25 02:16:02.663,demora muito pra responder ,0,0,0,0
741874,2023-10-25 02:16:02.663,bom atendimento ,2,0,0,2
736022,2023-10-25 02:16:02.663,como assim não foi um erro de vocês? sendo que o pagamento não foi concluído porque o aplicativo tinha falado que estava fora de horário ,1,0,0,1
743917,2023-10-25 02:16:02.663,100%,1,0,0,1
743897,2023-10-25 02:16:02.663,nao ta aparecendo a opcao de desbloqueR meu cartao,1,0,0,1
721823,2023-10-25 02:16:02.663,Um grande descaso . O Will não tem nenhuma impatia com os seus clientes.. serviço de péssima qualidade. ,1,0,0,1
726596,2023-10-25 02:16:02.663,só demorou um pouquinho kkkk,1,0,0,1
730687,2023-10-25 02:16:02.663,demorou quase um dia inteiro pra me responder e em alguns minutos encerrou a conversa.,0,0,0,0
743272,2023-10-25 02:16:02.663,😊,1,0,0,1
744001,2023-10-25 02:16:02.663,atendimento foi fraco,0,0,0,0
728765,2023-10-25 02:16:02.663,peximo estou tentando fala desde ontem ,0,0,0,0
646868,2023-10-25 02:16:02.663,"esse atendimento não vale nada, uma porcaria ",0,0,0,0
724699,2023-10-25 02:16:02.663,eu não to encontrando onde tem gerenciar cartao ,1,0,0,1
743553,2023-10-25 02:16:02.663,atendimento muito bom ,2,0,0,2
736693,2023-10-25 02:16:02.663,Um banco digital ótimo mas ainda falta melhorar essa opção de adiantar pagamento de acordos,1,0,1,2
